id,model_name,eval_method,exact_match,similarity,bleu3,rouge_l,difficulty,project_size,tokens_total,tokens_in,tokens_out,total_cost,processing_time_s
115058474542,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6245285560344828,0.5389766989652418,0.7843621399176954,easy,medium,5583,3537,2046,0.0,47.176
115058474542,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.0,0.0,0.0,easy,medium,9322,8403,919,0.0,21.324
115058474542,openai/gpt-5-nano,agent,1.0,0.999932650862069,1.0,1.0,easy,medium,6554,3569,2985,0.001372,36.213
115058474542,openai/gpt-5-nano,bypass7,0.0,0.0,0.0,0.0,easy,medium,8161,7908,253,0.000497,19.525
115110753634,groq:qwen/qwen3-32b,agent,0.0,0.5713510825837365,0.5685590151564641,0.7067901234567902,medium,large,10205,4300,5905,0.004731,37.051
115110753634,groq:qwen/qwen3-32b,bypass7,0.0,0.9954128440366972,0.9903731044605476,0.992089470812875,medium,large,13615,10481,3134,0.004889,19.914
115110753634,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3274280291047137,0.1244810474576115,0.482744368671213,medium,large,10625,8576,2049,0.0,47.944
115110753634,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9954128440366972,0.9903731044605484,0.992089470812875,medium,large,21882,19942,1940,0.0,48.735
115110753634,openai/gpt-5-nano,agent,0.0,0.99920911104081,0.9985625321370054,0.9991816693944352,medium,large,14782,8572,6210,0.002913,110.909
115110753634,openai/gpt-5-nano,bypass7,0.0,0.9954128440366972,0.9903731044605476,0.992089470812875,medium,large,21915,20038,1877,0.001753,64.102
116012349852,groq:qwen/qwen3-32b,agent,0.0,0.7403037529810468,0.7761906182641367,0.8061877138182358,medium,medium,4923,2246,2677,0.002231,29.725
116012349852,groq:qwen/qwen3-32b,bypass7,0.0,0.9690969577938996,0.9638236515312484,0.9821428571428572,medium,medium,8233,6256,1977,0.002981,13.953
116012349852,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3191711090624874,0.1411222924587034,0.5052069425901201,medium,medium,9758,7709,2049,0.0,47.117
116012349852,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9690969577938996,0.9638236515312484,0.9821428571428572,medium,medium,18467,17370,1097,0.0,28.291
116012349852,openai/gpt-5-nano,agent,0.0,0.9257284861116678,0.9154056204757878,0.9572521933918238,medium,medium,13500,7705,5795,0.002703,74.605
116012349852,openai/gpt-5-nano,bypass7,0.0,0.9690969577938996,0.9638236515312484,0.9821428571428572,medium,medium,20211,18365,1846,0.001657,65.257
117796605389,groq:qwen/qwen3-32b,agent,0.0,0.5729823455233292,0.5984193557036079,0.69875,easy,medium,2398,1400,998,0.000995,5.364
117796605389,groq:qwen/qwen3-32b,bypass7,0.0,0.999725802029065,1.0,1.0,easy,medium,6357,4555,1802,0.002384,9.633
117796605389,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.727447216890595,0.7828606467226485,0.8667305848513902,easy,medium,2923,2216,707,0.0,16.563
117796605389,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.999725802029065,1.0,1.0,easy,medium,6858,6069,789,0.0,18.472
117796605389,openai/gpt-5-nano,agent,0.0,0.9646284617493832,0.9606279740706996,0.9765765765765768,easy,medium,3087,2214,873,0.00046,78.81
117796605389,openai/gpt-5-nano,bypass7,0.0,0.8302714559912256,0.8693422731453709,0.867319679430098,easy,medium,7659,6505,1154,0.000787,44.383
118214162527,groq:qwen/qwen3-32b,agent,0.0,0.8539108494533221,0.8586346737573901,0.8893002591632728,easy,large,2596,1276,1320,0.001149,7.553
118214162527,groq:qwen/qwen3-32b,bypass7,0.0,0.9694851855497588,0.9682986937393137,0.9847844463229078,easy,large,5965,4163,1802,0.00227,10.193
118214162527,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0760901663549562,1.536181968932857e-05,0.1240428790199081,easy,large,3236,3018,218,0.0,6.513
118214162527,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9694851855497588,0.9682986937393137,0.9847844463229078,easy,large,7711,7303,408,0.0,11.179
118214162527,openai/gpt-5-nano,agent,0.0,0.9889752928437838,0.9986791891627372,0.9950041631973356,easy,large,5588,3014,2574,0.00118,35.75
118214162527,openai/gpt-5-nano,bypass7,0.0,0.9694851855497588,0.9682986937393137,0.9847844463229078,easy,large,9057,8124,933,0.000779,32.289
118865208997,groq:qwen/qwen3-32b,agent,0.0,0.3891235137417971,0.3732855607805033,0.4626108998732572,easy,medium,3432,1378,2054,0.001611,11.149
118865208997,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,6358,4609,1749,0.002369,9.174
118865208997,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.871850699844479,0.8983371450212135,0.9154098360655738,easy,medium,4248,2869,1379,0.0,32.197
118865208997,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,easy,medium,8195,7396,799,0.0,20.108
118865208997,openai/gpt-5-nano,agent,0.0,0.8970465543133656,0.9431974457170148,0.9174061433447098,easy,medium,4156,2865,1291,0.00066,34.45
118865208997,openai/gpt-5-nano,bypass7,0.0,0.3218755214416819,0.3714169129527142,0.4036199095022624,easy,medium,12749,10052,2697,0.001581,62.091
119788043391,groq:qwen/qwen3-32b,agent,0.0,0.2993020071469124,0.3412838865991207,0.4165110197982816,easy,medium,4724,1209,3515,0.002424,18.06
119788043391,groq:qwen/qwen3-32b,bypass7,0.0,0.883556426161715,0.9714580437238662,0.9081952530228392,easy,medium,8043,5304,2739,0.003154,14.073
119788043391,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8383937316356513,0.948433796524714,0.8832116788321168,easy,medium,4879,2984,1895,0.0,42.738
119788043391,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.883556426161715,0.9714580437238662,0.9081952530228392,easy,medium,8462,7636,826,0.0,19.444
119788043391,openai/gpt-5-nano,agent,0.0,0.8233757753836108,0.958329270686782,0.8809416025350837,easy,medium,4910,2980,1930,0.000921,54.384
119788043391,openai/gpt-5-nano,bypass7,0.0,0.883556426161715,0.9714580437238662,0.9081952530228392,easy,medium,11416,9446,1970,0.00126,52.654
12005941047,groq:qwen/qwen3-32b,agent,0.0,0.8362837559266131,0.8661384743236706,0.905026851807054,easy,medium,13185,6038,7147,0.005968,93.369
12005941047,groq:qwen/qwen3-32b,bypass7,0.0,0.9887110516066212,0.9890500353201814,0.9943321569885571,easy,medium,15746,13581,2165,0.005216,86.253
12005941047,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0839216163583251,3.022321835138484e-05,0.1159363332678325,easy,medium,18719,17197,1522,0.0,37.138
12005941047,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9821232960077896,0.980902157680099,0.990175551618618,easy,medium,37073,36163,910,0.0,51.395
12005941047,openai/gpt-5-nano,agent,0.0,0.8111155063291139,0.8149454812438384,0.902540898016011,easy,medium,30813,17193,13620,0.006308,130.693
12005941047,openai/gpt-5-nano,bypass7,0.0,0.9821232960077896,0.980902157680099,0.990175551618618,easy,medium,38618,37072,1546,0.002472,82.871
12015123393,groq:qwen/qwen3-32b,agent,0.0,0.8472029788708002,0.8316091908652895,0.8876984886167973,medium,large,3955,1891,2064,0.001766,15.862
12015123393,groq:qwen/qwen3-32b,bypass7,0.0,0.9969342394359,0.9972329792158569,0.9989212513484358,medium,large,6188,5140,1048,0.002109,9.487
12015123393,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3898114557253078,0.3245010245236699,0.5672769543737285,medium,large,7213,5164,2049,0.0,49.4
12015123393,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9969342394359,0.9972329792158569,0.9989212513484358,medium,large,12536,11873,663,0.0,18.612
12015123393,openai/gpt-5-nano,agent,0.0,0.9988247917837616,0.9993090210561968,0.9993535875888816,medium,large,9601,5160,4441,0.002034,59.046
12015123393,openai/gpt-5-nano,bypass7,0.0,0.9999489039905984,1.0,1.0,medium,large,12923,12114,809,0.000929,39.436
120221953749,groq:qwen/qwen3-32b,agent,0.0,0.5788002329644729,0.629114718130985,0.6868209730751064,easy,large,1720,692,1028,0.000807,7.083
120221953749,groq:qwen/qwen3-32b,bypass7,0.0,0.9991958182549256,0.9968437607486896,0.9945130315500684,easy,large,4008,2810,1198,0.001522,6.815
120221953749,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.993968636911942,0.9882118102559088,0.9952087611225188,easy,large,3775,2216,1559,0.0,35.068
120221953749,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9985932475884244,0.9936858418217892,0.993831391363948,easy,large,9563,7415,2148,0.0,48.72
120221953749,openai/gpt-5-nano,agent,0.0,0.9987939698492462,0.9968437607486896,0.9965729952021932,easy,large,3771,2213,1558,0.000734,27.486
120221953749,openai/gpt-5-nano,bypass7,0.0,0.9991958182549256,0.9968437607486896,0.9945130315500684,easy,large,7405,6508,897,0.000684,31.238
120366476660,groq:qwen/qwen3-32b,agent,0.0,0.5540303389949303,0.593599573660144,0.6489469071712928,hard,small,4807,1805,3002,0.002295,40.292
120366476660,groq:qwen/qwen3-32b,bypass7,0.0,0.977358663190163,0.9827877231776655,0.9892934188441149,hard,small,12208,9002,3206,0.004502000000000001,24.7
120366476660,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8872753116046423,0.8848738814091357,0.9373712095691018,hard,small,8206,4829,3377,0.0,158.356
120366476660,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9934292125849697,0.9952864263640591,0.9972375690607735,hard,small,20487,17767,2720,0.0,128.124
120366476660,openai/gpt-5-nano,agent,0.0,0.9980437111050644,0.9973639282620528,0.9992880873279544,hard,small,8600,4823,3777,0.001752,98.978
120366476660,openai/gpt-5-nano,bypass7,0.0,0.977358663190163,0.9827877231776655,0.9892934188441149,hard,small,21058,18491,2567,0.001951,153.73
120506932938,groq:qwen/qwen3-32b,agent,0.0,0.5388959100401661,0.6016853702173809,0.6631565540207478,hard,large,17572,7565,10007,0.008098000000000001,220.572
120506932938,groq:qwen/qwen3-32b,bypass7,1.0,0.9999324254021219,1.0,1.0,hard,large,38207,31923,6284,0.012965,99.912
120506932938,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.4787886237415953,0.39388609756651904,0.572358466831509,hard,large,25981,19839,6142,0.0,420.36300000000006
120506932938,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,0.9999324254021219,1.0,1.0,hard,large,72719,67836,4883,0.0,353.577
120506932938,openai/gpt-5-nano,agent,0.0,0.9512501426045263,0.9595951583945217,0.9726056982519667,hard,large,33901,19834,14067,0.006619,615.246
120506932938,openai/gpt-5-nano,bypass7,0.0,0.9267043251399621,0.930716978107507,0.9574730815870902,hard,large,75347,69992,5355,0.0056419999999999994,439.29
121217912607,groq:qwen/qwen3-32b,agent,0.0,0.7746077239302878,0.8202507578478172,0.8503169185763042,medium,medium,14388,8240,6148,0.006017,66.341
121217912607,groq:qwen/qwen3-32b,bypass7,1.0,0.9999817554870372,1.0,1.0,medium,medium,20669,18942,1727,0.006512,42.249
121217912607,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1582375478927202,0.0026072954536942,0.2446077840703699,medium,medium,24655,22606,2049,0.0,51.596
121217912607,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,0.9999817554870372,1.0,1.0,medium,medium,51185,48622,2563,0.0,76.997
121217912607,openai/gpt-5-nano,agent,0.0,0.6246925725528776,0.7505595408140658,0.7087280535556397,medium,medium,38406,22605,15801,0.007451,149.774
121217912607,openai/gpt-5-nano,bypass7,1.0,0.9999817554870372,1.0,1.0,medium,medium,62981,54963,8018,0.005955,153.497
122070957868,groq:qwen/qwen3-32b,agent,0.0,0.6673479816044967,0.7121163826590247,0.7544516275377111,easy,medium,5882,2276,3606,0.002788,32.898
122070957868,groq:qwen/qwen3-32b,bypass7,0.0,0.997779649337723,0.9981595064164792,0.9987959060806744,easy,medium,7197,5923,1274,0.002469,15.338
122070957868,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3093560983079396,0.1503564121052004,0.4978618050866532,easy,medium,9031,6982,2049,0.0,47.794
122070957868,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.997779649337723,0.9981595064164792,0.9987959060806744,easy,medium,15350,15082,268,0.0,11.768
122070957868,openai/gpt-5-nano,agent,1.0,0.9999617180920296,1.0,1.0,easy,medium,13273,6984,6289,0.002865,66.137
122070957868,openai/gpt-5-nano,bypass7,0.0,0.997779649337723,0.9981595064164792,0.9987959060806744,easy,medium,16301,15620,681,0.001053,44.408
122543218019,groq:qwen/qwen3-32b,agent,0.0,0.726766985864113,0.9193434299127744,0.8456040307776432,medium,medium,22793,11340,11453,0.010046,121.376
122543218019,groq:qwen/qwen3-32b,bypass7,0.0,0.8503896154749785,0.8357046315680852,0.9167036675250866,medium,medium,28948,25678,3270,0.009376,68.934
122543218019,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0886815725585402,6.542657293840129e-05,0.1298524404086265,medium,medium,24156,22107,2049,0.0,54.529
122543218019,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.941185684078628,0.945206824054192,0.9738691352829792,medium,medium,50540,47804,2736,0.0,115.552
122543218019,openai/gpt-5-nano,agent,0.0,0.827658782990054,0.8171294294491177,0.8992303561839985,medium,medium,39228,22103,17125,0.007955,186.01
122543218019,openai/gpt-5-nano,bypass7,0.0,0.8503896154749785,0.8357046315680852,0.9167036675250866,medium,medium,58534,52443,6091,0.005059,136.868
123675274253,groq:qwen/qwen3-32b,agent,0.0,0.6121611840863186,0.5766201310738771,0.6654915389794644,hard,large,5095,2064,3031,0.0023870000000000002,36.47
123675274253,groq:qwen/qwen3-32b,bypass7,0.0,0.9881113846316737,0.9883874590358901,0.990944420881816,hard,large,13766,9991,3775,0.005125,28.32
123675274253,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9021269753037402,0.9156929389051796,0.9508635003927776,hard,large,9197,5656,3541,0.0,160.672
123675274253,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9881113846316737,0.9883874590358901,0.990944420881816,hard,large,17706,16663,1043,0.0,51.196
123675274253,openai/gpt-5-nano,agent,0.0,0.9266886120696372,0.9276011920629448,0.9548839370937396,hard,large,9847,5648,4199,0.001962,176.422
123675274253,openai/gpt-5-nano,bypass7,0.0,0.9615797577137211,0.9679739725650474,0.9745484400656814,hard,large,22278,19855,2423,0.001962,192.392
12375070959,groq:qwen/qwen3-32b,agent,0.0,0.3406300053390283,0.3067448998943394,0.392106938255888,easy,large,1330,346,984,0.000681,7.018
12375070959,groq:qwen/qwen3-32b,bypass7,0.0,0.999078057775046,0.9965065350919596,0.9968152866242038,easy,large,4082,2026,2056,0.001801,8.496
12375070959,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9910878918254457,0.9838469195556828,0.9920508744038156,easy,large,1917,1200,717,0.0,16.491
12375070959,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.999078057775046,0.9965065350919596,0.9968152866242038,easy,large,3764,3515,249,0.0,6.374
12375070959,openai/gpt-5-nano,agent,1.0,0.9996926859250154,1.0,1.0,easy,large,1915,1196,719,0.000347,31.447
12375070959,openai/gpt-5-nano,bypass7,0.0,0.999078057775046,0.9965065350919596,0.9968152866242038,easy,large,4376,3864,512,0.000398,29.348
124218415151,groq:qwen/qwen3-32b,agent,0.0,0.9457847179577156,0.9450026994868876,0.9589743589743592,easy,medium,2654,1454,1200,0.00113,8.384
124218415151,groq:qwen/qwen3-32b,bypass7,0.0,0.0,0.0,0.0,easy,medium,4394,3609,785,0.00151,5.978
124218415151,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9681183388460124,0.9639754849697256,0.9845559845559846,easy,medium,4604,2555,2049,0.0,46.269
124218415151,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9952223447262036,0.996313252287258,0.9980937857415172,easy,medium,6752,6144,608,0.0,15.185
124218415151,openai/gpt-5-nano,agent,0.0,0.9950385887541344,0.996313252287258,0.9980937857415172,easy,medium,4660,2551,2109,0.000971,27.246
124218415151,openai/gpt-5-nano,bypass7,0.0,0.9952223447262036,0.996313252287258,0.9980937857415172,easy,medium,6317,5983,334,0.000433,20.233
124226477194,groq:qwen/qwen3-32b,agent,0.0,0.3301176924561064,0.3619756058338961,0.4519867549668874,easy,medium,3452,1317,2135,0.001642,13.079
124226477194,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,6736,4784,1952,0.002539,10.649
124226477194,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9387953818333564,0.967718385244684,0.9698431845597104,easy,medium,5104,3619,1485,0.0,34.251
124226477194,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,easy,medium,11068,9584,1484,0.0,33.212
124226477194,openai/gpt-5-nano,agent,0.0,0.9317928730512248,0.9543351111727262,0.9607724803862402,easy,medium,5094,3615,1479,0.000772,41.089
124226477194,openai/gpt-5-nano,bypass7,0.0,0.7162390752748802,0.6970956208255145,0.856749311294766,easy,medium,17570,13352,4218,0.002355,72.671
124416110103,groq:qwen/qwen3-32b,agent,0.0,0.3449788862496701,0.3842106161251362,0.4380220514533912,easy,medium,4814,1394,3420,0.002422,20.594
124416110103,groq:qwen/qwen3-32b,bypass7,0.0,0.6086882307757959,0.6584612137708595,0.7698081734778983,easy,medium,6611,4686,1925,0.002495,11.156
124416110103,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.5790731415891439,0.7201053129167824,0.6960977532518723,easy,medium,6326,4288,2038,0.0,46.576
124416110103,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.6086882307757959,0.6584612137708595,0.7698081734778983,easy,medium,12174,10802,1372,0.0,32.175
124416110103,openai/gpt-5-nano,agent,0.0,0.8685442154528287,0.9473927738056966,0.896140350877193,easy,medium,6859,4284,2575,0.001244,98.857
124416110103,openai/gpt-5-nano,bypass7,0.0,0.9975249637279168,0.9956807801466095,0.9985642498205312,easy,medium,14539,12105,2434,0.001579,48.758
12459398132,groq:qwen/qwen3-32b,agent,0.0,0.3276578895268264,0.3734173416218342,0.4317180616740088,easy,medium,1521,698,823,0.000688,5.756
12459398132,groq:qwen/qwen3-32b,bypass7,0.0,0.9969861362266426,0.9962299527111044,0.9959183673469388,easy,medium,4272,2673,1599,0.001719,8.33
12459398132,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9921921921921922,0.9869888174178576,0.9959349593495934,easy,medium,1889,1407,482,0.0,11.741
12459398132,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.944544906570223,0.8515968999837653,0.964059196617336,easy,medium,5298,4479,819,0.0,18.524
12459398132,openai/gpt-5-nano,agent,0.0,0.995189416716777,1.0,1.0,easy,medium,1886,1403,483,0.000263,23.457
12459398132,openai/gpt-5-nano,bypass7,0.0,0.944544906570223,0.8515968999837653,0.964059196617336,easy,medium,5371,4557,814,0.000553,30.325
125568505545,groq:qwen/qwen3-32b,agent,0.0,0.6443978927282532,0.8393461356444928,0.6908837579617834,easy,medium,9631,5106,4525,0.00415,96.862
125568505545,groq:qwen/qwen3-32b,bypass7,0.0,0.999975205791927,1.0,1.0,easy,medium,16842,13996,2846,0.005738,32.214
125568505545,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.2297431320043638,0.0390852863730047,0.4011009174311926,easy,medium,13906,11857,2049,0.0,47.759
125568505545,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.999975205791927,1.0,1.0,easy,medium,29724,27144,2580,0.0,65.084
125568505545,openai/gpt-5-nano,agent,0.0,0.745636219379153,0.7284680199240654,0.865928338762215,easy,medium,18121,11853,6268,0.0031,116.622
125568505545,openai/gpt-5-nano,bypass7,0.0,0.999975205791927,1.0,1.0,easy,medium,37340,32250,5090,0.003648,95.657
125683199024,groq:qwen/qwen3-32b,agent,0.0,0.6860484544695071,0.6914018236011007,0.7502850627137971,easy,medium,2341,1047,1294,0.001067,8.756
125683199024,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,5509,3731,1778,0.002131,9.296
125683199024,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1328493647912886,0.005937743373203,0.1761658031088083,easy,medium,2714,2419,295,0.0,8.226
125683199024,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,easy,medium,6728,6216,512,0.0,12.685
125683199024,openai/gpt-5-nano,agent,0.0,0.9966122202056866,0.9954059348739468,0.9974734714502276,easy,medium,4110,2416,1694,0.000798,53.787
125683199024,openai/gpt-5-nano,bypass7,0.0,0.9967332123411978,0.9954059348739468,0.9974734714502276,easy,medium,7778,6829,949,0.000721,47.63
126300906186,groq:qwen/qwen3-32b,agent,0.0,0.4848523830964173,0.5146006728544548,0.5758998435054774,easy,large,2934,947,1987,0.001447,10.948
